Datasheet 3: Test Dataset,,,
,,,
smiles,DD2,,
CC[C@H](C)[C@@H]1NC(=O)CC[C@@H](C(=O)NC2CCC2)NC(=O)c2ccccc2OCCN(C)C1=O,0,,
c1cc2cc(c1)Cc1cc(-c3cncnc3)ccc1OCCOCCNC2,0,,
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CC3CC3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3coc(C)n3)CCO2)C1=O,0,,
Cn1c(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCCCC2)nc2cc(Cl)ccc21,0,,
CCOCC(=O)N1CCOC2(CCCCc3ccccc3OCCN(CC)C2=O)C1,0,,
Cc1nccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OC[C@H](C(C)C)NC(=O)C2)n1,0,,
CCc1ccc(C(=O)N2CCC3(CCCCCOc4ccc(Cl)cc4C(=O)NC3)CC2)cc1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc[nH]3)CCO2)C1=O,0,,
Cc1ccc(C(=O)N2CCCC3(CCCCCOc4ccc(Cl)cc4C(=O)NC3)C2)cc1F,0,,
CC(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OC[C@@H](Cc2ccccc2)NC(=O)C1,0,,
CC(C)CC(=O)N1CCCCCCCCN(C2CCOCC2)Cc2ccccc21,0,,
CCn1cc(Cl)c(C(=O)N2CCC3(CCCCOC[C@@H]4CCCN4C(=O)c4cccc(c4)OC3)CC2)n1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CNC(C)=O)CCO2)C1=O,0,,
Cc1ccc(-c2cc(C(=O)N3CCCCNC(=O)c4cc(Cl)ccc4OCCCC3)no2)cc1,0,,
Cc1cccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCCCC2)c1,0,,
Cc1cc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OC[C@H](C(C)C)NC(=O)C2)no1,0,,
C[C@@H]1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)CCN2CCCC2)CC(=O)N1,0,,
CN(CCCC[C@H]1C(=O)N(C)CCCCCOc2ccccc2C(=O)N1C)C(=O)c1ccn(C)n1,0,,
Cc1ocnc1C(=O)N1CCCC2(CCCCCOc3ccc(Cl)cc3C(=O)NC2)C1,0,,
CC(C)[C@@H]1NC(=O)C[C@@H](C(=O)NC2CCC2)NC(=O)c2cc(Cl)ccc2OC[C@@H](C)N(C)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cc3ccccc3)CCO2)C1=O,0,,
CC(C)C[C@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2OCCNC1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccccc3F)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN3CCOCC3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ncccn3)CCO2)C1=O,0,,
Cc1cc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OC[C@@H](CC(C)C)NC(=O)C2)no1,0,,
CC(C)[C@@H]1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)Cn2cccn2)CC(=O)N1,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CCCCN)CCO2)C1=O,0,,
O=C1NCC2(CCCCCOc3ccc(Cl)cc31)CCCN(C(=O)CCCc1cn[nH]c1)C2,0,,
CC(C)[C@H]1NC(=O)C[C@@H](C(=O)NC2CCC2)NC(=O)c2ccccc2OCCNC1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnco3)CCO2)C1=O,0,,
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2OCCNC1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccno3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3CCN(C)CC3)CCO2)C1=O,0,,
CCOCC(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OCCCC1,0,,
Cc1ncc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OC[C@H](C(C)C)NC(=O)C2)cn1,0,,
O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)CC1CC1)C2,0,,
COc1ccc(F)cc1S(=O)(=O)N1CCCCCCCCN(C(C)=O)c2ccccc2C1,0,,
O=C1NCC2(CCCCCOc3ccc(Cl)cc31)CCCN(C(=O)CC1CC1)C2,0,,
CN1CCOc2ccccc2C(=O)N[C@H](C(=O)NC2CCC2)CC(=O)N[C@@H](c2ccccc2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)CN3CCCCC3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3ccnc3C)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ncccc3C)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3ccc(C)nc3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cnc(C)nc3C)CCO2)C1=O,0,,
CC(C)[C@H]1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2ccccn2)CC(=O)N1,0,,
Cc1onc(C(C)C)c1C(=O)N1CCCC2(CCCCCOc3ccccc3C(=O)NC2)C1,0,,
CCn1cc(C(=O)N2CCCC3(CCCCCOc4ccc(Cl)cc4C(=O)NC3)C2)cn1,0,,
CC[C@H](C)[C@@H]1NC(=O)C[C@@H](C(=O)NC2CCC2)NC(=O)c2ccccc2OCCNC1=O,0,,
CC(C)C[C@H]1NC(=O)C[C@@H](C(=O)NC2CCC2)NC(=O)c2ccccc2OC[C@H](C)NC1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(C)n3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3cccc(F)c3)CCO2)C1=O,0,,
CCN1CCOc2ccccc2CCCCC2(CN(C(=O)Cn3cc(C)cn3)CCO2)C1=O,0,,
O=C(c1ccc2ccccc2n1)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
O=C1NCCCCN(C(=O)CC2(O)CCCCC2)CCCCOc2ccc(Cl)cc21,0,,
COC(C)(C)C(=O)N1CCCCNC(=O)c2cc(Cl)ccc2OC[C@@H](C(C)C)NC(=O)C1,0,,
CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)CNC(C)=O)CCO2)C1=O,0,,
CCN1CCN(CC(=O)N2CCCC3(CCCCCOc4ccc(Cl)cc4C(=O)NC3)C2)CC1,0,,
O=C(c1cc[nH]n1)N1CCCC2(CCCCc3ccccc3OCCNC2=O)C1,0,,
O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)C1CCOCC1)C2,0,,
O=C1NCC2(CCCCCOc3ccccc31)CCCN(C(=O)c1cncnc1)C2,0,,
CC(=O)N1CCCN(S(C)(=O)=O)CCN(C(=O)CCc2ccccc2)Cc2ccccc21,0,,
COc1ccc(CN2CCC3(CCCCOC[C@@H]4CCCN4C(=O)c4ccccc4OC3)CC2)cc1,0,,
CC(=O)N1CCCCCCCN(Cc2ccc(F)cc2)Cc2cc(N3CCOCC3)ccc21,0,,
CC(=O)N1CCCCCCCN(CCC(C)C)Cc2ccc(CO)cc21,0,,
CC(=O)N1CCCCCCCN(CC2CCCCC2)Cc2ccc(CO)cc21,0,,
Cc1cc(C)n(C)c(=O)c1C(=O)N1CCCCCCCN(C(=O)CC(C)C)c2ccccc2C1,0,,
C[C@H]1COc2ccccc2CCCCC2(CCN(Cc3cccnc3)CC2)C(=O)N1,0,,
Cc1ccccc1C(=O)N1CCC2(CCCCc3ccccc3O[C@H](C)C(=O)NC2)CC1,0,,
C[C@H]1Oc2ccccc2CCCCC2(CCN(C(=O)CCC3CCCC3)CC2)CN(C)C1=O,0,,
CN(C)CCOc1cccc(C(=O)N2CCCCCOc3ccccc3Oc3ncccc3C2)c1,0,,
CN1CCC(N2CCC3(CCCCOC[C@@H]4CCCN4C(=O)c4ccccc4OC3)CC2)CC1,0,,
CCC1c2nc(Cc3ccccc3)c(o2)N(Cc2ccccc2)Cc2cn(nn2)CCCCN1C(C)=O,0,,
CC(=O)N1CCCCCCCN(Cc2cccc(F)c2)Cc2cc(N3CCOCC3)ccc21,0,,
CCOc1ccccc1CN1CCCCCCCN(C(C)=O)c2cc(CO)ccc2C1,0,,
CC(=O)N1CCCCCCCN(Cc2cccc(F)c2O)Cc2ccc(CO)cc21,0,,
c1cnc2c(c1)CNCCCCCOc1ccccc1O2,0,,
C[C@H]1Oc2ccccc2CCCCC2(CCN(C(=O)C3CCCCC3)CC2)CN(C)C1=O,0,,
COc1ccccc1C(=O)N1CCC2(CCCCc3ccccc3OCCCC(=O)N(C)C2)CC1,0,,
CN1CC2(CCCCc3ccccc3OCCCC1=O)CCN(C(=O)CCC1CCCC1)CC2,0,,
COc1cccc(CN2CCCN(C(C)=O)c3ccccc3CN(C(=O)[C@H](N)CO)CC2)c1,0,,
CC(=O)N1CCCN(S(C)(=O)=O)CCN(C(=O)COc2ccccc2)Cc2ccccc21,0,,
CCOc1ccc(CN2CCCCCCCN(C(=O)C(C)C)c3ccccc3C2)cc1,0,,
CC(C)CC(=O)N1CCCN(c2ncccn2)CCN(Cc2cccc(F)c2O)Cc2ccccc21,0,,
O=C1NCCOCCCCC2(CCN(Cc3ccc(Cl)cc3)CC2)COc2ccccc21,0,,
CCOc1ccc(CN2CCC3(CCCCOCCNC(=O)c4ccccc4OC3)CC2)cc1,0,,
Cc1ccc(CN2CCCCCCCN(C(=O)C(C)C)c3ccccc3C2)cc1,0,,
CC(C)CC(=O)N1CCC2(CCCCc3ccccc3O[C@H](C)C(=O)N(C)C2)CC1,0,,
CN1CC2(CCCCc3ccccc3OCCCC1=O)CCN(C(=O)Cc1ccccc1)CC2,0,,
C[C@H]1Oc2ccccc2CCCCC2(CCN(C(=O)CCC3CCCC3)CC2)CNC1=O,0,,
COc1cccc(CN2CCCN(C(C)=O)c3ccccc3CN(C(=O)CCCN)CC2)c1,0,,
CC(=O)N1CCCN(S(C)(=O)=O)CCN(C(=O)CC(C)C)Cc2ccccc21,0,,
CC(=O)N1CCCCCCCN(Cc2ccccc2F)Cc2cc(N3CCOCC3)ccc21,0,,
COc1ccc(CN2CCCCCCCN(C(C)=O)c3ccc(N4CCOCC4)cc3C2)cc1,0,,
CC(C)c1ccc(CN2CCC3(CCCCOCCNC(=O)c4ccccc4OC3)CC2)cc1,0,,
CCCn1cc(CN2CCC3(CCCCNC(=O)c4ccccc4OC[C@@H](C)NC3=O)CC2)cn1,0,,
COc1ccc(CN2CCC3(CCCCc4ccccc4OC[C@H](C)NC3=O)CC2)cc1,0,,
C[C@H]1Oc2ccccc2CCCCC2(CCN(C(=O)C3CCCCC3)CC2)CNC1=O,0,,
CC(C)C(=O)N1CCC2(CCCCc3ccccc3O[C@H](C)C(=O)NC2)CC1,0,,
CC(C)CCN1CCC2(CCCCc3ccccc3OC[C@H](C)NC2=O)CC1,0,,
O=C(c1ccccc1OCCCN1CCCC1)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3cccc(c3)OC2)CC1,0,,
COc1cccc(CN2CCN(S(C)(=O)=O)CCCN(C(C)=O)c3ccccc3C2)c1OC,0,,
CC(=O)N1CCCCCCCN(Cc2cccnc2)Cc2cc(N3CCOCC3)ccc21,0,,
CCOc1ccc(CN2CCCCCCCN(C(C)=O)c3ccc(N4CCOCC4)cc3C2)cc1,0,,
COc1cc(C(=O)N2CCC3(CCCCOCCNC(=O)[C@H](C)NC3=O)CC2)c2ccccc2n1,0,,
CN1CC2(CCCCc3ccccc3OCCCC1=O)CCN(C(=O)CCCN1CCCC1)CC2,0,,
CC(C)N1CCOc2ccccc2CCCCC2(CCN(Cc3cccc(F)c3O)CC2)C1=O,1,,
Cc1ccccc1C(=O)N1CCC2(CCCCc3ccccc3O[C@H](C)C(=O)N(C)C2)CC1,0,,
CCC(=O)N1CCC2(CCCCc3ccccc3O[C@H](C)C(=O)NC2)CC1,0,,
C[C@H]1Oc2ccccc2CCCCC2(CCN(C(=O)C3CCCC3)CC2)CN(C)C1=O,0,,
CC(C)CC(=O)N1CCCN(c2ncccn2)CCN(C2CCOCC2)Cc2ccccc21,0,,
N[C@@H](C(=O)N1CCOCCOc2ccc(-c3cccnc3)cc2Cc2cccc(c2)C1)c1ccccc1,0,,
CC(=O)N1CCCCCCCN(Cc2ccc(C(C)C)cc2)Cc2cc(N3CCOCC3)ccc21,0,,
CC(=O)N1CCCCCCN(Cc2cc(C(C)(C)C)ccc2O)Cc2ccccc21,0,,
CC(=O)N1CCCCCCCN(Cc2ccc(C)cc2)Cc2ccc(CO)cc21,0,,
Cc1nn(C)c(C)c1CN1CCC2(CCCCNC(=O)c3ccccc3OC[C@@H](C)NC2=O)CC1,0,,
CN1CC2(CCCCc3ccccc3OCC1=O)CCN(CC1CC1)CC2,0,,
CC(C)CC(=O)N1CCC2(CCCCc3ccccc3OCCCC(=O)N(C)C2)CC1,0,,
COc1ccccc1C(=O)N1CCC2(CCCCc3ccccc3O[C@H](C)C(=O)NC2)CC1,0,,
C[C@H]1Oc2ccccc2CCCCC2(CCN(C(=O)Cc3ccc(Cl)cc3)CC2)CN(C)C1=O,0,,
O=C1NCCCOCc2cn(nn2)CCCC12CCN(CCCc1ccccc1)CC2,0,,
O=C1c2ccccc2OCC2(CCCCOC[C@@H]3CCCN13)CCN(Cc1ccccc1F)CC2,0,,
CCCOc1ccc(CN2CCCCCCCN(C(C)=O)c3ccc(N4CCOCC4)cc3C2)cc1,0,,
Cc1ccc(CN2CCC3(CCCCOCCNC(=O)c4ccccc4OC3)CC2)cc1,0,,
O=C1NCCOCCCCC2(CCN(CC3CC3)CC2)COc2ccccc21,0,,
CC(=O)N1CCCCCCCN(C(=O)c2ccc(-n3nc(C)cc3C)nc2)Cc2ccc(CO)cc21,0,,
CC(C)N1CCOc2ccccc2CCCCC2(CCN(CC3CCCCC3)CC2)C1=O,0,,
Cc1ccccc1C(=O)N1CCC2(CCCCc3ccccc3OCCCC(=O)N(C)C2)CC1,0,,
C[C@H]1Oc2ccccc2CCCCC2(CCN(C(=O)CC3CCCC3)CC2)CNC1=O,0,,
CN1CC2(CCCCc3ccccc3OCCCC1=O)CCN(C(=O)Cc1ccc(Cl)cc1)CC2,1,,
CC(=O)N1CCCN(S(C)(=O)=O)CCN(Cc2cccc(F)c2O)Cc2ccccc21,0,,
CC(=O)N1CCCN(S(C)(=O)=O)CCN(Cc2ccccc2F)Cc2ccccc21,0,,
CC(=O)N1CCCCCCCN(Cc2ccc(Cl)cc2)Cc2cc(N3CCOCC3)ccc21,0,,
CC(=O)N1CCCCCCCN(Cc2ccccc2F)Cc2ccc(CO)cc21,0,,
CC(=O)N1CCCCCCCN(Cc2cccnc2)Cc2ccc(CO)cc21,0,,
CC(C)Cc1cc(C(=O)N2CCC3(CCCCn4cc(nn4)COCCNC3=O)CC2)on1,0,,
CC(C)N1CCOc2ccccc2CCCCC2(CCN(Cc3ccccc3F)CC2)C1=O,0,,
CC(C)CC(=O)N1CCC2(CCCCc3ccccc3O[C@H](C)C(=O)NC2)CC1,0,,
CCCC(=O)N1CCC2(CCCCc3ccccc3O[C@H](C)C(=O)NC2)CC1,0,,
O=C(CCCn1cccn1)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3cccc(c3)OC2)CC1,0,,
C[C@H]1Oc2ccccc2CCCCC2(CCN(C(=O)C3CC3)CC2)CNC1=O,0,,
C[C@@H]1NC(=O)C2(CCCCc3ccccc3OCCNC1=O)CCN(C(=O)CCC1CCCC1)CC2,0,,
O=C(C1CCCC1)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3ccccc3OC2)CC1,0,,
O=C1NCCOCCCCC2(CCN(C(=O)C3CCC3)CC2)COc2ccccc21,0,,
CN1CCOc2ccccc2CCCCCC2(CCN(C(=O)CNS(C)(=O)=O)CC2)C1=O,0,,
CCc1nnsc1C(=O)N1CCN(C(C)C)CCCN(C(C)=O)c2cc(Cl)ccc2C1,0,,
Cc1noc(C)c1-c1ccc2c(c1)Cc1cccc(c1)CN(C1CCN(C)CC1)CCOCCO2,0,,
CC(C)CC(=O)N1CCCN(C(C)C)CCN(C(=O)CCN2CCCC2)Cc2ccc(Cl)cc21,0,,
CC(C)C[C@@H]1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)c2ccc3[nH]nnc3c2)CC(=O)N1,0,,
CC(=O)N1CCCN(Cc2ccccc2)CCN(C(=O)CCC2CCCC2)Cc2cc(F)c(F)cc21,0,,
CCOc1ccccc1C(=O)N1CCC2(CCCCOCCNC(=O)c3ccccc3OC2)CC1,0,,
Cc1ccc(CN2CCC3(CCCCc4ccccc4OC[C@H]4CCCN4C3=O)CC2)cc1,0,,
O=C(CC1CCCC1)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3ccccc3OC2)CC1,0,,
Cn1nccc1CCC(=O)N1CCN(Cc2ccccc2)CCCNc2ccccc2C1,0,,
Cn1c(C(=O)N2CCCCCOc3ccccc3Oc3ncccc3C2)nc2cc(Cl)ccc21,0,,
CCN(CC)CC(=O)N1CCOCCOc2ccccc2Oc2ccc(Cl)cc2NC(=O)C1,0,,
CC(C)CC(=O)N1CCCN(C(C)C)CCN(C(=O)C2C3CCCCC32)Cc2ccc(Cl)cc21,0,,
CC(C)c1ccc2c(c1)Cc1cccc(c1)CN(CCCc1ccccc1)CCOCCO2,0,,
CC(=O)N1CCCCCCCN(C(=O)[C@@H](C)N)Cc2ccccc21,0,,
CC(=O)N1CCCCCCCCN(C(=O)c2ccccc2C)Cc2ccccc21,0,,
c1ccc(CCCN2CCOCCOc3ccccc3Oc3ncccc3C2)cc1,0,,
C[C@@H]1NC(=O)C2(CCCCc3ccccc3OCCNC1=O)CCN(C(=O)C1CCCC1)CC2,0,,
COCC(=O)N1CCCN(C(C)C)CCN(C(=O)CCc2ccnn2C)Cc2ccccc21,0,,
Cc1ccccc1C(=O)N1CCC2(CCCCOC[C@H](C)NC(=O)[C@H](C)NC2=O)CC1,0,,
O=C(CCCCc1nc2ccccc2[nH]1)N1CCCCCOc2ccccc2Oc2ncccc2C1,0,,
CC(=O)N1CCCN(C(C)C)CCN(C(=O)c2ccnn2C(C)C)Cc2ccc(Cl)cc21,0,,
CC(C)c1ccc2c(c1)Cc1cccc(c1)CN(Cc1ccccc1F)CCOCCO2,0,,
CC(C)c1ccc2c(c1)Cc1cccc(c1)CN(Cc1ccccn1)CCOCCO2,0,,
CC(=O)N1CCCCCCN(C(=O)c2cccc(C)c2)Cc2ccccc21,0,,
COCC(=O)N1CCCCCCCCN(C(=O)c2ccc(Cl)c(Cl)c2)Cc2ccccc21,0,,
O=C1NCCOCCCCC2(CCN(C(=O)Cc3ccc(Cl)cc3)CC2)COc2ccccc21,0,,
C[C@@H]1NC(=O)C2(CCCCOCCNC1=O)CCN(C(=O)c1n[nH]c(=O)c3ccccc13)CC2,0,,
CCC(=O)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3ccccc3OC2)CC1,0,,
Cc1nnc(-c2ccc(C(=O)N3CCN(Cc4ccccc4)CCCNc4ccccc4C3)cc2)o1,0,,
O=C1CN(C(=O)Cn2cncn2)CCOCCOc2ccccc2Oc2ccc(Cl)cc2N1,0,,
O=C1CN(C(=O)CCCc2cn[nH]c2)CCOCCOc2ccccc2Oc2ccc(Cl)cc2N1,0,,
CC(C)c1ccc2c(c1)Cc1cccc(c1)CN(Cc1cccnc1)CCOCCO2,0,,
CC(C)[C@H]1COc2ccccc2C(=O)N(C)CCCCN1S(=O)(=O)c1ccc(F)c(F)c1,0,,
COc1ccc(C(=O)N2CCCCCCCN(C(=O)CC(C)C)c3ccccc3C2)cc1,0,,
O=C(CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)Nc1nncs1,0,,
O=C1NCCOCCCCC2(CCN(C(=O)C3CCCC3)CC2)COc2ccccc21,0,,
CN1CCOc2ccccc2CCCCCC2(CCN(C(=O)[C@H](N)Cc3ccccn3)CC2)C1=O,0,,
CCCC(=O)N1CCC2(CCCCOCCNC(=O)c3ccccc3OC2)CC1,0,,
CC(C)c1nnc(CCC(=O)N2CCCCCOc3ccccc3Oc3ncccc3C2)o1,0,,
COCc1cccc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OC[C@@H](Cc3ccccc3)NC(=O)C2)c1,0,,
CC(=O)N1CCCN(S(C)(=O)=O)CCN(Cc2cc(C(C)(C)C)ccc2O)Cc2ccccc21,0,,
CCCn1cc(C(=O)N2CCC3(CCCCCc4ccccc4OCCN(C)C3=O)CC2)cn1,0,,
Cn1c(CN2CCOCCOc3ccccc3Oc3ncccc3C2)cc2ccccc21,0,,
CC(C)CC(=O)N1CCCCCCCN(C(=O)CCC2CCCC2)Cc2ccccc21,0,,
O=C(CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1)NCc1ccccn1,0,,
O=C1NCCOCCCCC2(CCN(C(=O)C3CC3)CC2)COc2ccccc21,0,,
COc1ccc(N2CCOCC2)cc1C(=O)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3cccc(c3)OC2)CC1,0,,
CC(C)CC(=O)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3ccccc3OC2)CC1,0,,
CS(=O)(=O)NCC(=O)N1CCOCCOc2ccccc2Oc2ccc(Cl)cc2NC(=O)C1,0,,
CCCCc1nc(CN2CCC3(CCCCc4ccccc4OC[C@@H](C)NC3=O)CC2)c[nH]1,0,,
CCn1nc(C2CC2)cc1C(=O)N1CCN(C(C)C)CCCN(C(C)=O)c2cc(Cl)ccc2C1,0,,
Cc1nn(C)cc1C(=O)N1CCN(C(C)C)CCCN(C(=O)CC(C)C)c2cc(Cl)ccc2C1,0,,
O=C1NCCCCN(C(=O)Cc2ccc(F)cc2)CCCCOc2ccc(Cl)cc21,0,,
CN1CCOc2ccccc2CCCCC2(CCN(C(=O)CN)CC2)C1=O,0,,
O=C(CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)N1CCOCC1,0,,
CN1CC2(CCCCc3ccccc3OCC1=O)CCN(Cc1cc3ccccc3n1C)CC2,0,,
C[C@@H]1NC(=O)C2(CCCCc3ccccc3OCCNC1=O)CCN(C(=O)C(C)(C)C)CC2,0,,
Cc1ccc(C(=O)N2CCC3(CCCCOC[C@@H]4CCCN4C(=O)c4ccccc4OC3)CC2)cc1,0,,
Cc1onc(-c2cccnc2)c1C(=O)N1CCC2(CCCCCc3ccccc3OCCN(C)C2=O)CC1,0,,
CN(C)c1cccc(OCC(=O)N2CCCCCOc3ccccc3Oc3ncccc3C2)c1,0,,
Cc1ncncc1C(=O)N1CCOCCOc2ccccc2Oc2ccc(Cl)cc2NC(=O)C1,0,,
O=C1Cn2cc(nn2)CN(Cc2ccc(Cl)cc2)Cc2ccccc2OCCN1,0,,
O=C(CN1CCC2(CCCCc3ccccc3OCCNC2=O)CC1)N1CCCCC1,0,,
CCCC(=O)N1CCCCCCCCN(C(=O)Cc2cccc(OC)c2)c2ccccc2C1,0,,
Cc1ccc(C)n1Cc1cccc(C(=O)N2CCC3(CCCCCc4ccccc4OCCN(C)C3=O)CC2)c1,0,,
CN1CC2(CCCCc3ccccc3OCC1=O)CCN(CC1CCCCC1)CC2,0,,
Cc1ccccc1C(=O)N1CCC2(CCCCOCCCNC(=O)[C@H](C)NC2=O)CC1,0,,
CC(C)CC(=O)N1CCC2(CCCCc3ccccc3OCCNC(=O)[C@H](C)NC2=O)CC1,0,,
CC(C)n1nccc1C(=O)N1CCOCCOc2ccccc2Oc2ccc(Cl)cc2NC(=O)C1,0,,
CC(=O)N1CCCN(C(C)C)CCN(C(=O)CCn2nc(C)nc2C)Cc2ccc(Cl)cc21,0,,
CC(=O)N1CCCN(C(C)C)CCN(C(=O)Cn2ccnc2)Cc2ccc(Cl)cc21,0,,
CC(C)c1ccc2c(c1)Cc1cccc(c1)CN(Cc1cccc(F)c1)CCOCCO2,0,,
O=C(CN1CCC2(CCCCc3ccccc3OCCNC2=O)CC1)NC1CCCCC1,0,,
CC(=O)N1CCCCCCCN(C(=O)COc2ccc(Cl)cc2)Cc2ccccc21,0,,
Cc1cccc(C)c1NC(=O)CN1CCOC2(C/C=C/Cc3ccccc3OCCNC2=O)C1,0,,
O=C(NCCN1CCC2(CCCCc3ccccc3OCCNC2=O)CC1)C1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,0,,
CCC1c2nc(Cc3ccccc3)c(o2)N(Cc2ccccc2)Cc2cn(nn2)CCCCN1Cc1cccc(OCCN2CCCC2)c1,0,,
Cc1ccc(C(=O)N2CCC3(CCCCc4ccccc4OCCCC(=O)N(C)C3)CC2)cc1N1CCCC1,1,,
CCCOc1ccc(C(=O)N2CCC3(CCCCn4cc(nn4)COCCNC3=O)CC2)cc1N1CCCC1,0,,
O=C(c1ccc(Cl)cc1)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3ccccc3OC2)CC1,0,,
C[C@@H]1COc2ccccc2CCCCC2(CCN(C(=O)c3nc4ccccc4n(C)c3=O)CC2)C(=O)N1,0,,
O=C1CN(C(=O)CCOc2cccc(F)c2)CCOCCOc2ccccc2Oc2ccc(Cl)cc2N1,0,,
COCc1nnc(NC(=O)CN2CCC3(C/C=C/C(=O)NCCOc4ccccc4C(=O)NCCCNC3=O)CC2)s1,0,,
COc1ccc(NC(C)=O)c(NC(=O)CN2CCOC3(CCCCc4ccccc4OCCNC3=O)C2)c1,0,,
Cn1c(=O)n(C)c2cc(CCC(=O)N3CCOC4(C/C=C/Cc5ccccc5OCCNC4=O)C3)ccc21,0,,
O=C(CCS(=O)(=O)c1ccc2c(c1)OCCO2)NCCN1CCC2(CCCCc3ccccc3OCCNC2=O)CC1,0,,
N[C@H](Cc1ccccc1)C(=O)N1CCOCCOc2ccc(-c3cccnc3)cc2Cc2cccc(c2)C1,0,,
Cc1ccc2[nH]c(CN3CCC4(CCCCNC(=O)c5ccccc5OC[C@@H](C)NC4=O)CC3)c(C)c2c1,0,,
Cc1cc(C)n(CCCC(=O)N2CCC3(CCCCOCCNC(=O)c4ccccc4OC3)CC2)c(=O)n1,0,,
CCOc1ccccc1C(=O)N1CCC2(CCCCOC[C@@H]3CCCN3C(=O)c3ccccc3OC2)CC1,0,,
O=C1Cn2cc(nn2)CN(C(=O)c2cnn3c(-c4ccc(F)cc4)ccnc23)Cc2ccccc2OCCN1,0,,
CC(C)COc1ccc(C(=O)N2CCOCCOc3ccccc3Oc3ccc(Cl)cc3NC(=O)C2)cc1,0,,
Cc1ccc(NC(=O)CN2CCC3(C/C=C/C[C@H]4COCC[C@H]4NC(=O)[C@H](CC(C)C)NC3=O)CC2)c(C)c1,0,,
CCn1c(=O)n(CC)c2cc(NC(=O)CN3CCC4(C/C=C/CNC(=O)c5ccccc5OC[C@@H](C(C)C)NC4=O)CC3)ccc21,0,,
O=C1COc2ccccc2C/C=C/C[C@@H]2[C@@H](CCCN2C(=O)CCCc2nc3ccccc3c(=O)[nH]2)N1,0,,
Cc1cc(C)n(Cc2c(C(=O)N3CCCCCOc4ccccc4Oc4ncccc4C3)noc2C)n1,0,,
CCC1c2nc(Cc3ccccc3)c(o2)N(Cc2ccccc2)Cc2cn(nn2)CCCCN1Cc1cccc(OC)c1OCCN(C)C,1,,
